"","Stair","Mean","SD","CIwidth","Hemifield","Eccentricity","Condition","SUBJECT","EccentricityEff","HemifieldEff","CondEff"
"663","I_LPstair",0.841969846324686,0.0266188112842123,0.088001863442437,"Left","Peripheral","Inverted","077",0.5,-0.5,0.5
"664","I_RNstair",0.827092825174609,0.0280101243639908,0.0922127069756248,"Right","Near","Inverted","077",-0.5,0.5,0.5
"665","I_RFstair",0.71530029319517,0.0268705732760986,0.0890691882993915,"Right","Far","Inverted","077",0,0.5,0.5
"666","I_RPstair",0.839212830691303,0.0263365950577985,0.0868491882313122,"Right","Peripheral","Inverted","077",0.5,0.5,0.5
"667","V_LNstair",0.18750745651974,0.0269923077057862,0.0890720359436647,"Left","Near","Upright","079",-0.5,-0.5,-0.5
"668","V_LFstair",0.215876514311417,0.0272818076032378,0.0904561267080976,"Left","Far","Upright","079",0,-0.5,-0.5
"669","V_LPstair",0.258032352659637,0.0272300948938048,0.0896945955315651,"Left","Peripheral","Upright","079",0.5,-0.5,-0.5
"670","V_RNstair",0.172331284057284,0.0286932272407604,0.0940139699590888,"Right","Near","Upright","079",-0.5,0.5,-0.5
"671","V_RFstair",0.162426737644938,0.0289364932979765,0.0949888490238544,"Right","Far","Upright","079",0,0.5,-0.5
"672","V_RPstair",0.393805841987722,0.0260040018897277,0.0861653875137229,"Right","Peripheral","Upright","079",0.5,0.5,-0.5
"673","I_LNstair",0.378911017684647,0.0381422768485582,0.125115716782141,"Left","Near","Inverted","079",-0.5,-0.5,0.5
"674","I_LFstair",0.27625594656501,0.0269422134973653,0.0892781913608747,"Left","Far","Inverted","079",0,-0.5,0.5
"675","I_LPstair",0.495151004805778,0.0255523036643875,0.0843622732315803,"Left","Peripheral","Inverted","079",0.5,-0.5,0.5
"676","I_RNstair",0.472371732317719,0.0282108698060357,0.0920882177472451,"Right","Near","Inverted","079",-0.5,0.5,0.5
"677","I_RFstair",0.54707345154951,0.0263739390877427,0.0869748983597128,"Right","Far","Inverted","079",0,0.5,0.5
"678","I_RPstair",0.611241066972284,0.0257028587485883,0.0850107305072021,"Right","Peripheral","Inverted","079",0.5,0.5,0.5
"679","V_LNstair",0.151667299729786,0.0276712190503157,0.091577183048039,"Left","Near","Upright","080",-0.5,-0.5,-0.5
"680","V_LFstair",0.116603471987724,0.0352880620353346,0.116244128092452,"Left","Far","Upright","080",0,-0.5,-0.5
"681","V_LPstair",0.310724082350611,0.0834935351612498,0.287639406230971,"Left","Peripheral","Upright","080",0.5,-0.5,-0.5
"682","V_RNstair",0.222357965102157,0.026660159677112,0.0883026715388827,"Right","Near","Upright","080",-0.5,0.5,-0.5
"683","V_RFstair",0.0887226612334236,0.0352273559127356,0.117354224057899,"Right","Far","Upright","080",0,0.5,-0.5
"684","V_RPstair",0.172558456507587,0.0268845815116492,0.0891498051044203,"Right","Peripheral","Upright","080",0.5,0.5,-0.5
"685","I_LNstair",0.353891919547497,0.0261489084342927,0.0867252199686651,"Left","Near","Inverted","080",-0.5,-0.5,0.5
"686","I_LFstair",0.488343255482222,0.0259267359881961,0.0855771161439871,"Left","Far","Inverted","080",0,-0.5,0.5
"687","I_LPstair",0.425552574116779,0.0258873846257702,0.0856339056633915,"Left","Peripheral","Inverted","080",0.5,-0.5,0.5
"688","I_RNstair",0.257796384103098,0.026492308639573,0.0871764584354799,"Right","Near","Inverted","080",-0.5,0.5,0.5
"689","I_RFstair",0.314644123041709,0.0289216467086613,0.0943642476658931,"Right","Far","Inverted","080",0,0.5,0.5
"690","I_RPstair",0.346754791327749,0.0270763524643953,0.0895282311120948,"Right","Peripheral","Inverted","080",0.5,0.5,0.5
"691","V_LNstair",0.190174181777086,0.0267347515148173,0.0879118292462058,"Left","Near","Upright","081",-0.5,-0.5,-0.5
"692","V_LFstair",0.23820329488846,0.0268450792363319,0.088257413855112,"Left","Far","Upright","081",0,-0.5,-0.5
"693","V_LPstair",0.369380115029042,0.0264260583979495,0.0871228252254353,"Left","Peripheral","Upright","081",0.5,-0.5,-0.5
"694","V_RNstair",0.476043731890779,0.0558740791871846,0.120457889441048,"Right","Near","Upright","081",-0.5,0.5,-0.5
"695","V_RFstair",0.155701913004669,0.0304363723685036,0.100167026515198,"Right","Far","Upright","081",0,0.5,-0.5
"696","V_RPstair",0.520486399648615,0.0253995385320887,0.084246821196219,"Right","Peripheral","Upright","081",0.5,0.5,-0.5
"697","I_LNstair",0.547405378577346,0.026304900462915,0.0865909744226479,"Left","Near","Inverted","081",-0.5,-0.5,0.5
"698","I_LFstair",0.481962511528331,0.0285851266401893,0.0931832225568875,"Left","Far","Inverted","081",0,-0.5,0.5
"699","I_LPstair",0.286995422488594,0.0269548401396429,0.0888307553562803,"Left","Peripheral","Inverted","081",0.5,-0.5,0.5
"700","I_RNstair",0.348597133285438,0.030321466850697,0.0973540126235306,"Right","Near","Inverted","081",-0.5,0.5,0.5
"701","I_RFstair",0.518310967298696,0.0263631333927915,0.08678402752198,"Right","Far","Inverted","081",0,0.5,0.5
"702","I_RPstair",0.451272765204157,0.0308360214379156,0.0995408156977903,"Right","Peripheral","Inverted","081",0.5,0.5,0.5
"703","V_LNstair",0.496698466628569,0.0322516741742675,0.0970841510589524,"Left","Near","Upright","083",-0.5,-0.5,-0.5
"704","V_LFstair",0.539987618467174,0.0256554005324033,0.085003284147529,"Left","Far","Upright","083",0,-0.5,-0.5
"705","V_LPstair",0.64840141090006,0.0309325409412442,0.0999842031146684,"Left","Peripheral","Upright","083",0.5,-0.5,-0.5
"706","V_RNstair",0.522748573586831,0.0462023660756387,0.130374988909491,"Right","Near","Upright","083",-0.5,0.5,-0.5
"707","V_RFstair",0.256688815376982,0.0365128110509972,0.118886904898575,"Right","Far","Upright","083",0,0.5,-0.5
"708","V_RPstair",0.281613991147823,0.039060361205299,0.12858098527796,"Right","Peripheral","Upright","083",0.5,0.5,-0.5
"709","I_LNstair",0.599642528004029,0.0371181158511739,0.121257888945258,"Left","Near","Inverted","083",-0.5,-0.5,0.5
"710","I_LFstair",0.548238711340966,0.0303860081313126,0.0994401812241351,"Left","Far","Inverted","083",0,-0.5,0.5
"711","I_LPstair",0.596555890379168,0.025515023602656,0.0842159169276874,"Left","Peripheral","Inverted","083",0.5,-0.5,0.5
"712","I_RNstair",0.587219801642363,0.0254763667271488,0.0842849628383655,"Right","Near","Inverted","083",-0.5,0.5,0.5
"713","I_RFstair",0.488481645799578,0.025811782957072,0.0854350864254317,"Right","Far","Inverted","083",0,0.5,0.5
"714","I_RPstair",0.605882027183184,0.0304889401557145,0.0984311326993772,"Right","Peripheral","Inverted","083",0.5,0.5,0.5
"715","V_LNstair",0.168813202326036,0.0286035202086817,0.093744584010249,"Left","Near","Upright","084",-0.5,-0.5,-0.5
"716","V_LFstair",0.188642439457111,0.0270979649449702,0.0888517321065825,"Left","Far","Upright","084",0,-0.5,-0.5
"717","V_LPstair",0.338728476946197,0.026784919086412,0.0880063246443628,"Left","Peripheral","Upright","084",0.5,-0.5,-0.5
"718","V_RNstair",0.168348217874185,0.0273948957039642,0.0901456529920863,"Right","Near","Upright","084",-0.5,0.5,-0.5
"719","V_RFstair",0.154105217841125,0.0307301702290272,0.10063141477995,"Right","Far","Upright","084",0,0.5,-0.5
"720","V_RPstair",0.187974199473582,0.107855165202604,0.363148170472256,"Right","Peripheral","Upright","084",0.5,0.5,-0.5
"721","I_LNstair",0.507762694547965,0.026117288808197,0.0861061635165527,"Left","Near","Inverted","084",-0.5,-0.5,0.5
"722","I_LFstair",0.397478182464497,0.0265425938459367,0.0873119820763986,"Left","Far","Inverted","084",0,-0.5,0.5
"723","I_LPstair",0.667791861759813,0.0315725778700104,0.10413406151499,"Left","Peripheral","Inverted","084",0.5,-0.5,0.5
"724","I_RNstair",0.489205306944859,0.0260562868877892,0.0860034782273221,"Right","Near","Inverted","084",-0.5,0.5,0.5
"725","I_RFstair",0.508954034894793,0.0262107635631889,0.0863561028139714,"Right","Far","Inverted","084",0,0.5,0.5
"726","I_RPstair",0.555411902811799,0.0265987141217684,0.0880523489153239,"Right","Peripheral","Inverted","084",0.5,0.5,0.5
"727","V_LNstair",0.410007819653261,0.0504644348573527,0.12948972112711,"Left","Near","Upright","085",-0.5,-0.5,-0.5
"728","V_LFstair",0.702247939781708,0.0343521168193701,0.109010012206812,"Left","Far","Upright","085",0,-0.5,-0.5
"729","V_LPstair",0.476450746471248,0.0274412234006294,0.0899669574185351,"Left","Peripheral","Upright","085",0.5,-0.5,-0.5
"730","V_RNstair",0.296526114181895,0.0299287412360885,0.0970924936108903,"Right","Near","Upright","085",-0.5,0.5,-0.5
"731","V_RFstair",0.245028551554925,0.0312244291330535,0.102616749003373,"Right","Far","Upright","085",0,0.5,-0.5
"732","V_RPstair",0.406144714002753,0.0263297513584099,0.0871575958282521,"Right","Peripheral","Upright","085",0.5,0.5,-0.5
"733","I_LNstair",0.680147429083682,0.0266494032941088,0.0876225250135438,"Left","Near","Inverted","085",-0.5,-0.5,0.5
"734","I_LFstair",0.737601266815163,0.0262492758051738,0.086502817366767,"Left","Far","Inverted","085",0,-0.5,0.5
"735","I_LPstair",0.373508294170765,0.0279284033955453,0.0926312514995892,"Left","Peripheral","Inverted","085",0.5,-0.5,0.5
"736","I_RNstair",0.431710443862537,0.050871849933793,0.124488296108016,"Right","Near","Inverted","085",-0.5,0.5,0.5
"737","I_RFstair",0.576117219008935,0.0255660283325718,0.0841941497931886,"Right","Far","Inverted","085",0,0.5,0.5
"738","I_RPstair",0.745825327736271,0.030518029475644,0.0993464515606818,"Right","Peripheral","Inverted","085",0.5,0.5,0.5
