"","SUBJECT","Stair","Mean","SD","CIwidth","Hemifield","Eccentricity","ART","Spelling","VisWM","Native_English_reader","Native_Latin_reader"
"1198","291","RFstair",0.222840234076174,0.0236215055126084,0.0780163961310511,"Right","Far",13,75,50,"Y","Y"
"1199","291","RPstair",0.642834660140171,0.0216225196610773,0.0720827747609231,"Right","Peripheral",13,75,50,"Y","Y"
"1200","291","LFstair",0.517600497919409,0.0215432605232503,0.0714605291349497,"Left","Far",13,75,50,"Y","Y"
"1201","291","LNstair",0.481553535212705,0.021863076877525,0.0722284553884046,"Left","Near",13,75,50,"Y","Y"
"1202","295","RPstair",0.551947776569489,0.0219002897907027,0.0725416019548524,"Right","Peripheral",1,69,60,"Y","Y"
"1203","295","LFstair",0.306629466046363,0.0243259152253146,0.0803757542166023,"Left","Far",1,69,60,"Y","Y"
"1204","295","LPstair",0.572073150885866,0.022345554097829,0.0738036372398181,"Left","Peripheral",1,69,60,"Y","Y"
"1205","295","LNstair",0.508985586228942,0.024367065907731,0.0797637213027406,"Left","Near",1,69,60,"Y","Y"
"1206","295","RNstair",0.190677846631822,0.0288023322948999,0.0949881109530266,"Right","Near",1,69,60,"Y","Y"
"1207","295","RFstair",0.376030718650346,0.0270743632386527,0.0892783492113436,"Right","Far",1,69,60,"Y","Y"
"1208","296","LNstair",0.444408576505529,0.0223493073070011,0.0743206674079121,"Left","Near",1,54,42,"Y","Y"
"1209","296","LFstair",0.620808430236332,0.0215447912113926,0.0709996404941158,"Left","Far",1,54,42,"Y","Y"
"1210","296","RFstair",0.484793191403858,0.021457572576129,0.0717886175203782,"Right","Far",1,54,42,"Y","Y"
"1211","296","RPstair",0.556854767716234,0.0231762542929424,0.0764662609658637,"Right","Peripheral",1,54,42,"Y","Y"
"1212","296","LPstair",0.57538624394951,0.0234456597963935,0.0773555664053838,"Left","Peripheral",1,54,42,"Y","Y"
"1213","296","RNstair",0.478868259375395,0.0222812423999926,0.0732696841089064,"Right","Near",1,54,42,"Y","Y"
"1214","297","LFstair",0.680409697622883,0.0227652520537076,0.0754557857037513,"Left","Far",9,72,48,"Y","Y"
"1215","297","LPstair",0.552208843639423,0.021582394776009,0.07181466777221,"Left","Peripheral",9,72,48,"Y","Y"
"1216","297","RNstair",0.248773933602281,0.0229487060715361,0.076253444817301,"Right","Near",9,72,48,"Y","Y"
"1217","297","LNstair",0.498367399051582,0.0213220306489689,0.0701353113502595,"Left","Near",9,72,48,"Y","Y"
"1218","297","RPstair",0.50716830647018,0.0220454133687618,0.0732050233909106,"Right","Peripheral",9,72,48,"Y","Y"
"1219","297","RFstair",0.638085619964218,0.0218908085306513,0.0723432095490147,"Right","Far",9,72,48,"Y","Y"
"1220","298","LFstair",0.416718658115769,0.0240751000649109,0.0792465473159598,"Left","Far",4,73,66,"Y","Y"
"1221","298","LPstair",0.507477815372858,0.0221353794254648,0.0733858278212844,"Left","Peripheral",4,73,66,"Y","Y"
"1222","298","LNstair",0.13823494339216,0.026018468571552,0.0857689307012678,"Left","Near",4,73,66,"Y","Y"
"1223","298","RPstair",0.499394975209775,0.0232148520830744,0.0767648836637582,"Right","Peripheral",4,73,66,"Y","Y"
"1224","298","RNstair",0.151602164859526,0.0232618069544975,0.0770256201739928,"Right","Near",4,73,66,"Y","Y"
"1225","298","RFstair",0.244776370760601,0.0270056918173629,0.0887938669609643,"Right","Far",4,73,66,"Y","Y"
"1226","300","LPstair",0.439220986578877,0.0226055066914877,0.0747146838406485,"Left","Peripheral",10,84,42,"Y","Y"
"1227","300","RNstair",0.224278930263425,0.0284414067589918,0.094161818735521,"Right","Near",10,84,42,"Y","Y"
"1228","300","RFstair",0.400705568536112,0.0311765771993961,0.0942609227775426,"Right","Far",10,84,42,"Y","Y"
"1229","300","RPstair",0.485993154419797,0.0232527611678515,0.0765932396727939,"Right","Peripheral",10,84,42,"Y","Y"
"1230","300","LFstair",0.45103950167975,0.0225325573233022,0.0744130560535657,"Left","Far",10,84,42,"Y","Y"
"1231","300","LNstair",0.441955349218201,0.0600776292965052,0.164108307736021,"Left","Near",10,84,42,"Y","Y"
"1232","301","LPstair",0.554211410772654,0.0212669577739318,0.071188568845981,"Left","Peripheral",13,70,39,"Y","Y"
"1233","301","RNstair",0.426797986764929,0.0250500797974574,0.0806729904405183,"Right","Near",13,70,39,"Y","Y"
"1234","301","LNstair",0.372812654946112,0.0301854918764683,0.0912051248601468,"Left","Near",13,70,39,"Y","Y"
"1235","301","LFstair",0.269921141008675,0.0226804726381651,0.0751749321060305,"Left","Far",13,70,39,"Y","Y"
"1236","301","RPstair",0.730296382392137,0.0220913195037762,0.072610447550113,"Right","Peripheral",13,70,39,"Y","Y"
"1237","301","RFstair",0.620479635707975,0.0250899248205218,0.0828860753171031,"Right","Far",13,70,39,"Y","Y"
"1238","302","RPstair",0.260424900953453,0.0799972437292962,0.261163812393852,"Right","Peripheral",8,81,31,"Y","Y"
"1239","302","LFstair",0.171477288112614,0.0260335130514349,0.0860279558843494,"Left","Far",8,81,31,"Y","Y"
"1240","302","RFstair",0.245180453836346,0.025786659663128,0.08494923205518,"Right","Far",8,81,31,"Y","Y"
"1241","302","LNstair",0.206816096905945,0.0395531837919953,0.129893274357409,"Left","Near",8,81,31,"Y","Y"
"1242","302","LPstair",0.424372263049903,0.0323839258866346,0.0983197146520149,"Left","Peripheral",8,81,31,"Y","Y"
"1243","302","RNstair",0.177504897957298,0.0230345416663029,0.0762042276326428,"Right","Near",8,81,31,"Y","Y"
"1244","303","LNstair",0.472161084533631,0.0219955075550021,0.0730911720950104,"Left","Near",3,79,42,"Y","Y"
"1245","303","RNstair",0.231217655902349,0.022842747694875,0.0756068452674049,"Right","Near",3,79,42,"Y","Y"
"1246","303","RFstair",0.291617097908075,0.02292096223324,0.0758299299785907,"Right","Far",3,79,42,"Y","Y"
"1247","303","LFstair",0.436765718073571,0.0215136310422228,0.0716417825648363,"Left","Far",3,79,42,"Y","Y"
"1248","303","LPstair",0.668948934438128,0.0230341692217608,0.0763855957195,"Left","Peripheral",3,79,42,"Y","Y"
"1249","303","RPstair",0.578071951952073,0.0230328164832593,0.0761729161634462,"Right","Peripheral",3,79,42,"Y","Y"
"1250","305","LNstair",0.289058510540985,0.0246133127165603,0.0818117293885064,"Left","Near",3,67,47,"Y","Y"
"1251","305","LFstair",0.301609834145811,0.0241546002186647,0.0801408976978371,"Left","Far",3,67,47,"Y","Y"
"1252","305","RFstair",0.266756277405279,0.0225600381135758,0.0747369433798817,"Right","Far",3,67,47,"Y","Y"
"1253","305","RPstair",0.434003338055577,0.0231365036744675,0.0762863058606684,"Right","Peripheral",3,67,47,"Y","Y"
"1254","305","LPstair",0.497896714091058,0.0229048291728774,0.0753193222801083,"Left","Peripheral",3,67,47,"Y","Y"
"1255","305","RNstair",0.183052563726366,0.0233905487102386,0.0771098378125139,"Right","Near",3,67,47,"Y","Y"
"1256","306","RPstair",0.579307440015763,0.0248765112235563,0.0824891979519919,"Right","Peripheral",3,59,39,"Y","Y"
"1257","306","LFstair",0.357425180862471,0.022265801612443,0.0737478964558779,"Left","Far",3,59,39,"Y","Y"
"1258","306","LPstair",0.546151307861291,0.0251646096955576,0.0822786397350076,"Left","Peripheral",3,59,39,"Y","Y"
"1259","306","RNstair",0.431228380644899,0.0227959483085956,0.075469701319008,"Right","Near",3,59,39,"Y","Y"
"1260","306","LNstair",0.236789164311486,0.0233116084698643,0.0768202881739251,"Left","Near",3,59,39,"Y","Y"
"1261","306","RFstair",0.425975491478977,0.0215922437532926,0.0720743024644742,"Right","Far",3,59,39,"Y","Y"
"1262","307","LFstair",0.695338617050291,0.0221287877041972,0.0737625067727177,"Left","Far",28,85,61,"Y","Y"
"1263","307","RNstair",0.197986043105716,0.0230943760733317,0.0766041961654578,"Right","Near",28,85,61,"Y","Y"
"1264","307","RPstair",0.635391437990411,0.0219664077369632,0.073271809005338,"Right","Peripheral",28,85,61,"Y","Y"
"1265","307","RFstair",0.475797461359397,0.0232564247915116,0.0765595056067504,"Right","Far",28,85,61,"Y","Y"
"1266","307","LNstair",0.173527861987132,0.02984147090366,0.0980610002828357,"Left","Near",28,85,61,"Y","Y"
"1267","308","LNstair",0.180688496043611,0.0239122832743244,0.0795765889400535,"Left","Near",7,78,49,"Y","Y"
"1268","308","LFstair",0.528780452206247,0.0217157098886948,0.071446371335768,"Left","Far",7,78,49,"Y","Y"
"1269","308","RNstair",0.167274839271727,0.0369845301963532,0.119547092548242,"Right","Near",7,78,49,"Y","Y"
"1270","308","RFstair",0.186603858368843,0.0232840481924723,0.0767810119022312,"Right","Far",7,78,49,"Y","Y"
"1271","308","RPstair",0.268058246945686,0.0248262249590455,0.0820248206906902,"Right","Peripheral",7,78,49,"Y","Y"
"1272","308","LPstair",0.608453411968895,0.0223083031913553,0.0735329288071546,"Left","Peripheral",7,78,49,"Y","Y"
"1273","309","LPstair",0.425623056559291,0.0231103829461849,0.0762910048715977,"Left","Peripheral",6,71,33,"Y","Y"
"1274","309","RNstair",0.226938311430927,0.0258965933108899,0.0849511110871488,"Right","Near",6,71,33,"Y","Y"
"1275","309","RFstair",0.126354159272425,0.0237940911243478,0.0783502589940314,"Right","Far",6,71,33,"Y","Y"
"1276","309","RPstair",0.204436876115244,0.0419160650218412,0.131995554169934,"Right","Peripheral",6,71,33,"Y","Y"
"1277","309","LFstair",0.36968034251891,0.0228479211580311,0.0758094777457397,"Left","Far",6,71,33,"Y","Y"
"1278","309","LNstair",0.277431506736507,0.0255959538280004,0.0832974254926695,"Left","Near",6,71,33,"Y","Y"
"1279","311","RPstair",0.899240755077563,0.0238533647274655,0.0794931351844309,"Right","Peripheral",10,73,37,"Y","Y"
"1280","311","RNstair",0.424729968039515,0.0221374534954754,0.0738175414036804,"Right","Near",10,73,37,"Y","Y"
"1281","311","RFstair",0.617756304822178,0.0227563081382974,0.075336396469518,"Right","Far",10,73,37,"Y","Y"
"1282","311","LNstair",0.524312403620685,0.0213481650194148,0.0714425373506307,"Left","Near",10,73,37,"Y","Y"
"1283","311","LFstair",0.90048512707106,0.0232349054553308,0.0772582110124557,"Left","Far",10,73,37,"Y","Y"
"1284","311","LPstair",0.831519027712967,0.0221478839437037,0.0732906438696866,"Left","Peripheral",10,73,37,"Y","Y"
"1285","313","LNstair",0.47665114602861,0.0214679280608245,0.0715478765066462,"Left","Near",13,78,34,"Y","Y"
"1286","313","LFstair",0.58445789844871,0.0214102476239097,0.0716422742487044,"Left","Far",13,78,34,"Y","Y"
"1287","313","RFstair",0.609268262617487,0.0216162606165404,0.0706555608107238,"Right","Far",13,78,34,"Y","Y"
"1288","313","RPstair",0.596493580689595,0.0216090638458253,0.0720025103107179,"Right","Peripheral",13,78,34,"Y","Y"
"1289","313","LPstair",0.6602824585572,0.0219201196191275,0.0719834261319354,"Left","Peripheral",13,78,34,"Y","Y"
"1290","313","RNstair",0.182240839341811,0.0292303206596782,0.0962170862396575,"Right","Near",13,78,34,"Y","Y"
"1291","314","LNstair",0.439216913490712,0.0307234247708112,0.0867396228935139,"Left","Near",18,87,45,"Y","Y"
"1292","314","LFstair",0.505526099589807,0.0221691724872918,0.0738250872493949,"Left","Far",18,87,45,"Y","Y"
"1293","314","RFstair",0.559957962216929,0.0232209633236462,0.0770863684837362,"Right","Far",18,87,45,"Y","Y"
"1294","314","RPstair",0.558509080071304,0.0222468819613397,0.0733227485149058,"Right","Peripheral",18,87,45,"Y","Y"
"1295","314","LPstair",0.553105460445327,0.0213923551292298,0.071428564333748,"Left","Peripheral",18,87,45,"Y","Y"
"1296","314","RNstair",0.34677931164035,0.0236482322284016,0.07756119020072,"Right","Near",18,87,45,"Y","Y"
"1297","316","LFstair",0.459374011850157,0.0214637500304707,0.0700551416571712,"Left","Far",15,84,51,"N","Y"
"1298","316","LPstair",0.579776775390124,0.0216859909027141,0.0709088570119573,"Left","Peripheral",15,84,51,"N","Y"
"1299","316","LNstair",0.425199693667278,0.0231087878372107,0.0763057131240552,"Left","Near",15,84,51,"N","Y"
"1300","316","RPstair",0.428668534289781,0.0219710736558909,0.0722088515167814,"Right","Peripheral",15,84,51,"N","Y"
"1301","316","RNstair",0.287935247142323,0.0240954461830866,0.0801067534098699,"Right","Near",15,84,51,"N","Y"
"1302","316","RFstair",0.485933489065748,0.0237346829904117,0.0778022041821168,"Right","Far",15,84,51,"N","Y"
"1303","318","LFstair",0.587363692403471,0.0214860678647845,0.0712947381965153,"Left","Far",4,67,75,"Y","Y"
"1304","318","LPstair",0.652375313661198,0.0220173427173764,0.0731645058679667,"Left","Peripheral",4,67,75,"Y","Y"
"1305","318","RNstair",0.253470736692393,0.0231756009717804,0.0764979391900974,"Right","Near",4,67,75,"Y","Y"
"1306","318","RPstair",0.463754886917181,0.0214672838305034,0.071750078340123,"Right","Peripheral",4,67,75,"Y","Y"
"1307","318","RFstair",0.424587089609298,0.0224139601116981,0.0745690955403161,"Right","Far",4,67,75,"Y","Y"
"1308","318","LNstair",0.508044305037795,0.021455421799999,0.0709277418609464,"Left","Near",4,67,75,"Y","Y"
"1309","319","LNstair",0.307130146569033,0.0228309158635954,0.075462321395055,"Left","Near",20,84,63,"Y","Y"
"1310","319","LFstair",0.330741232034086,0.0222997710269079,0.0734580150956445,"Left","Far",20,84,63,"Y","Y"
"1311","319","RPstair",0.399939155878654,0.0230528028347486,0.0766298908911457,"Right","Peripheral",20,84,63,"Y","Y"
"1312","319","LPstair",0.536701071507779,0.022466360385092,0.0743930542006173,"Left","Peripheral",20,84,63,"Y","Y"
"1313","319","RNstair",0.168308118181154,0.0231447430685423,0.0768674017782225,"Right","Near",20,84,63,"Y","Y"
"1314","319","RFstair",0.252375807818708,0.0295193448145996,0.0920651283554686,"Right","Far",20,84,63,"Y","Y"
"1315","320","RNstair",0.378995701988979,0.0246589152097489,0.0817775471655575,"Right","Near",6,75,59,"Y","Y"
"1316","320","LPstair",0.569273403318242,0.0215909743939671,0.0706138449726068,"Left","Peripheral",6,75,59,"Y","Y"
"1317","320","RFstair",0.490977876879715,0.0221150671880871,0.072656989063429,"Right","Far",6,75,59,"Y","Y"
"1318","320","RPstair",0.574609775691209,0.0215825203572879,0.0721680695637853,"Right","Peripheral",6,75,59,"Y","Y"
"1319","320","LNstair",0.29963412176287,0.0239586696798602,0.0798469367156074,"Left","Near",6,75,59,"Y","Y"
"1320","320","LFstair",0.438187997608141,0.0229280234165012,0.0757395881774541,"Left","Far",6,75,59,"Y","Y"
"1321","321","LNstair",0.280143888259157,0.0227936140366624,0.0756293817161736,"Left","Near",2,49,38,"N","Y"
"1322","321","LFstair",0.439763739409526,0.0226428026586437,0.0750508892109408,"Left","Far",2,49,38,"N","Y"
"1323","321","RFstair",0.320364010255017,0.0228813277709349,0.0758953640180296,"Right","Far",2,49,38,"N","Y"
"1324","321","RPstair",0.579007461816902,0.0224002416894386,0.0739483001206831,"Right","Peripheral",2,49,38,"N","Y"
"1325","321","LPstair",0.619086740052148,0.0218413154970458,0.0716365333548813,"Left","Peripheral",2,49,38,"N","Y"
"1326","321","RNstair",0.500520702892028,0.0217650719754679,0.07133218261218,"Right","Near",2,49,38,"N","Y"
"1327","322","LFstair",0.537317094240784,0.0238007508111013,0.0791041352432947,"Left","Far",4,60,61,"Y","Y"
"1328","322","LPstair",0.572615097168107,0.021871208957351,0.072675608412657,"Left","Peripheral",4,60,61,"Y","Y"
"1329","322","RNstair",0.22681577267217,0.02316157078903,0.0765791559630042,"Right","Near",4,60,61,"Y","Y"
"1330","322","LNstair",0.297889232042476,0.0234147760210251,0.0778754721157791,"Left","Near",4,60,61,"Y","Y"
"1331","322","RPstair",0.317246625894328,0.0243345888586947,0.0807317131393372,"Right","Peripheral",4,60,61,"Y","Y"
"1332","322","RFstair",0.25302371779455,0.0240592678725292,0.0791653279825673,"Right","Far",4,60,61,"Y","Y"
"1333","323","LFstair",0.600657058151879,0.0243385324947436,0.0807346334138627,"Left","Far",7,83,50,"Y","Y"
"1334","323","LPstair",0.406320310645754,0.0229615774087041,0.0760071614266987,"Left","Peripheral",7,83,50,"Y","Y"
"1335","323","LNstair",0.273241686310415,0.0231007582405089,0.0763034193401402,"Left","Near",7,83,50,"Y","Y"
"1336","323","RPstair",0.37086844778304,0.0222480587736358,0.0733143199585726,"Right","Peripheral",7,83,50,"Y","Y"
"1337","323","RNstair",0.175901583253619,0.0295667278269588,0.0973121256595315,"Right","Near",7,83,50,"Y","Y"
"1338","323","RFstair",0.291881064737652,0.0236890870104859,0.0786302452167668,"Right","Far",7,83,50,"Y","Y"
"1339","324","LNstair",0.180438765821757,0.0236395870160592,0.0787352924785735,"Left","Near",17,72,63,"Y","Y"
"1340","324","LPstair",0.457378093642708,0.0227059871489407,0.0749382837074772,"Left","Peripheral",17,72,63,"Y","Y"
"1341","324","RNstair",0.179295911731788,0.0249510655295889,0.0825582197377281,"Right","Near",17,72,63,"Y","Y"
"1342","324","RFstair",0.372928325981621,0.0239536930632782,0.0791228860663021,"Right","Far",17,72,63,"Y","Y"
"1343","324","LFstair",0.468897295439525,0.0329343740111331,0.0927131063386841,"Left","Far",17,72,63,"Y","Y"
"1344","324","RPstair",0.478983919480306,0.0307624552316771,0.0956076739013423,"Right","Peripheral",17,72,63,"Y","Y"
"1345","326","LNstair",0.461416225141425,0.0217608260323797,0.0718760319627089,"Left","Near",6,72,42,"Y","Y"
"1346","326","LFstair",0.681889322277755,0.0222005473043169,0.073640588587615,"Left","Far",6,72,42,"Y","Y"
"1347","326","LPstair",0.862886034537608,0.022856205292055,0.0755846496184073,"Left","Peripheral",6,72,42,"Y","Y"
"1348","326","RNstair",0.243707371337483,0.0252020600038453,0.0828090239176978,"Right","Near",6,72,42,"Y","Y"
"1349","326","RFstair",0.432347808327605,0.0255465807799087,0.0834278208282143,"Right","Far",6,72,42,"Y","Y"
"1350","326","RPstair",0.571485284011136,0.024340144526469,0.0809216532747019,"Right","Peripheral",6,72,42,"Y","Y"
"1351","327","LPstair",0.692701792057407,0.0220611479977514,0.073329950281623,"Left","Peripheral",8,68,36,"Y","Y"
"1352","327","RNstair",0.433296189217723,0.0217090246075745,0.0724204814226592,"Right","Near",8,68,36,"Y","Y"
"1353","327","RFstair",0.564976490978404,0.0212630444272113,0.0711590221457649,"Right","Far",8,68,36,"Y","Y"
"1354","327","RPstair",0.560998448458751,0.0216060015649697,0.0712236062584617,"Right","Peripheral",8,68,36,"Y","Y"
"1355","327","LNstair",0.503046079301917,0.0212719725969517,0.0710398444125921,"Left","Near",8,68,36,"Y","Y"
"1356","327","LFstair",0.542386164911081,0.0212679709513119,0.0708405165561191,"Left","Far",8,68,36,"Y","Y"
"1357","328","LPstair",0.928829120339219,0.0228372243595689,0.0758235513893476,"Left","Peripheral",7,59,40,"Y","Y"
"1358","328","RNstair",0.324039965531769,0.0232601625885195,0.0767343312795158,"Right","Near",7,59,40,"Y","Y"
"1359","328","LNstair",0.662609836579898,0.0223191489764138,0.0739714040489238,"Left","Near",7,59,40,"Y","Y"
"1360","328","LFstair",0.922844388430857,0.0227211475978067,0.0753700063301606,"Left","Far",7,59,40,"Y","Y"
"1361","328","RPstair",0.723749523588457,0.0229522670828498,0.0759413398803894,"Right","Peripheral",7,59,40,"Y","Y"
"1362","328","RFstair",0.800187957427066,0.0232965866887189,0.0775086046882669,"Right","Far",7,59,40,"Y","Y"
"1363","329","RPstair",0.536139074399536,0.0215802781533525,0.0719335072363842,"Right","Peripheral",7,61,47,"Y","Y"
"1364","329","LFstair",0.91774524006375,0.0229620998788546,0.0758345482607639,"Left","Far",7,61,47,"Y","Y"
"1365","329","RFstair",0.622207517964875,0.0217077289443163,0.0721125493034168,"Right","Far",7,61,47,"Y","Y"
"1366","329","LNstair",0.906835517118127,0.0237613397304191,0.0785581798096391,"Left","Near",7,61,47,"Y","Y"
"1367","329","LPstair",0.695612531049806,0.0218012969228859,0.0727603158526851,"Left","Peripheral",7,61,47,"Y","Y"
"1368","329","RNstair",0.396522144546206,0.0243285476196457,0.0796857346733479,"Right","Near",7,61,47,"Y","Y"
"1369","330","LNstair",0.250216498656963,0.0231321127556958,0.0769147015880471,"Left","Near",6,76,44,"Y","Y"
"1370","330","RNstair",0.229466401109633,0.0518693263197335,0.165943686279649,"Right","Near",6,76,44,"Y","Y"
"1371","330","RFstair",0.411849929265269,0.0547609356259232,0.144820973619688,"Right","Far",6,76,44,"Y","Y"
"1372","330","LFstair",0.16656466556452,0.0232887228193961,0.0769131954996267,"Left","Far",6,76,44,"Y","Y"
"1373","330","LPstair",0.402044573511504,0.0238966808647601,0.0792708038615211,"Left","Peripheral",6,76,44,"Y","Y"
"1374","330","RPstair",0.534124961765448,0.0215385481599159,0.0720147065836017,"Right","Peripheral",6,76,44,"Y","Y"
"1375","331","RPstair",0.883043678036312,0.0232588542414919,0.0766671844277278,"Right","Peripheral",8,70,25,"Y","Y"
"1376","331","LFstair",0.71451489667588,0.0223494056477896,0.074401363021071,"Left","Far",8,70,25,"Y","Y"
"1377","331","LNstair",0.638009388878381,0.0218779945389265,0.0720878222639706,"Left","Near",8,70,25,"Y","Y"
"1378","331","RNstair",0.525678269108453,0.0219977735908175,0.0733577374524659,"Right","Near",8,70,25,"Y","Y"
"1379","331","RFstair",0.629471591214032,0.0219258557862364,0.0720089545410108,"Right","Far",8,70,25,"Y","Y"
"1380","332","LNstair",0.250430793715553,0.0225939067036293,0.0747395444567076,"Left","Near",2,75,52,"Y","Y"
"1381","332","LFstair",0.415261063085841,0.0227186737349179,0.075418979323324,"Left","Far",2,75,52,"Y","Y"
"1382","332","RFstair",0.308617370765208,0.0246902564426508,0.0821836179827993,"Right","Far",2,75,52,"Y","Y"
"1383","332","RPstair",0.51666220622586,0.0216038300175767,0.0719529959810702,"Right","Peripheral",2,75,52,"Y","Y"
"1384","332","LPstair",0.553924378606605,0.0215317748018593,0.0719700091165442,"Left","Peripheral",2,75,52,"Y","Y"
"1385","332","RNstair",0.363348450975184,0.0307518948273103,0.0956900565250248,"Right","Near",2,75,52,"Y","Y"
"1386","333","RPstair",0.45954369694267,0.0215549047930428,0.0702966211004527,"Right","Peripheral",17,81,45,"Y","Y"
"1387","333","LFstair",0.64009691007132,0.0215253282761632,0.0705986676164438,"Left","Far",17,81,45,"Y","Y"
"1388","333","LPstair",0.652664321053248,0.0229454063548507,0.0756620719315968,"Left","Peripheral",17,81,45,"Y","Y"
"1389","333","RNstair",0.230861654024619,0.0228560480628339,0.075758245055066,"Right","Near",17,81,45,"Y","Y"
"1390","333","LNstair",0.50910912180534,0.0215868160681408,0.0707955583522415,"Left","Near",17,81,45,"Y","Y"
"1391","333","RFstair",0.452050352932323,0.0225639505120525,0.0747108570907499,"Right","Far",17,81,45,"Y","Y"
"1392","334","LFstair",0.454934315403314,0.024073862304308,0.0776082747767763,"Left","Far",8,74,42,"Y","Y"
"1393","334","LPstair",0.549280681910333,0.0220161327748824,0.0723684328902229,"Left","Peripheral",8,74,42,"Y","Y"
"1394","334","RNstair",0.156264299844662,0.0540741507584481,0.177677805739625,"Right","Near",8,74,42,"Y","Y"
"1395","334","RPstair",0.332282565799916,0.0226215328824763,0.0747691663773659,"Right","Peripheral",8,74,42,"Y","Y"
"1396","334","RFstair",0.287638203596678,0.0228503348893003,0.0754779779185803,"Right","Far",8,74,42,"Y","Y"
"1397","334","LNstair",0.184017794150763,0.0249337584655134,0.0818465039282819,"Left","Near",8,74,42,"Y","Y"
"1398","335","LNstair",0.213184214312621,0.0246332910306668,0.0812783933578836,"Left","Near",5,82,53,"Y","Y"
"1399","335","LFstair",0.185340892913619,0.0256204188364541,0.0844742831499702,"Left","Far",5,82,53,"Y","Y"
"1400","335","RNstair",0.365122076862632,0.024186042853559,0.0789256767308,"Right","Near",5,82,53,"Y","Y"
"1401","335","RFstair",0.275299273942439,0.0241635438845044,0.07900344675587,"Right","Far",5,82,53,"Y","Y"
"1402","335","RPstair",0.299933405159986,0.0261978986561341,0.0864346756409531,"Right","Peripheral",5,82,53,"Y","Y"
"1403","335","LPstair",0.643664358049592,0.0215505164520325,0.0720298957457103,"Left","Peripheral",5,82,53,"Y","Y"
"1404","337","LFstair",0.67997768283001,0.0224855509379645,0.0742931970585506,"Left","Far",14,73,67,"Y","Y"
"1405","337","LPstair",0.744230643217417,0.0221634432030899,0.073883710180932,"Left","Peripheral",14,73,67,"Y","Y"
"1406","337","LNstair",0.695561771657987,0.0220147095878024,0.0733990546700568,"Left","Near",14,73,67,"Y","Y"
"1407","337","RFstair",0.466093104663629,0.0221974711422214,0.0738480280070641,"Right","Far",14,73,67,"Y","Y"
"1408","337","RPstair",0.553485038446876,0.0217431722687811,0.0725208404714847,"Right","Peripheral",14,73,67,"Y","Y"
"1409","337","RNstair",0.415052600226881,0.0220151489010923,0.0734473222949906,"Right","Near",14,73,67,"Y","Y"
"1410","338","RPstair",0.270872869198681,0.0226790186998622,0.0750334814511672,"Right","Peripheral",6,80,47,"Y","Y"
"1411","338","RNstair",0.193962479303961,0.0249149607200827,0.0818529881539955,"Right","Near",6,80,47,"Y","Y"
"1412","338","RFstair",0.305850629109485,0.0242145911145347,0.0796145046774179,"Right","Far",6,80,47,"Y","Y"
"1413","338","LNstair",0.191520827412031,0.0229162404394602,0.0757369673010688,"Left","Near",6,80,47,"Y","Y"
"1414","338","LFstair",0.216152031938824,0.025107395381837,0.0818415925396481,"Left","Far",6,80,47,"Y","Y"
"1415","338","LPstair",0.527266044142469,0.0222325309432241,0.0737226776247612,"Left","Peripheral",6,80,47,"Y","Y"
"1416","339","LPstair",0.536256408991483,0.0214342120440388,0.0714580891385184,"Left","Peripheral",2,74,59,"N","Y"
"1417","339","RNstair",0.317555988870314,0.0240029740386984,0.0790819839622957,"Right","Near",2,74,59,"N","Y"
"1418","339","LNstair",0.314573908592202,0.0222838938382948,0.0742426525149857,"Left","Near",2,74,59,"N","Y"
"1419","339","LFstair",0.46383541570203,0.0251469844633969,0.0813060581758647,"Left","Far",2,74,59,"N","Y"
"1420","339","RFstair",0.4673371951933,0.0216788980030482,0.0720177689748395,"Right","Far",2,74,59,"N","Y"
"1421","339","RPstair",0.430123221131608,0.0226768714045049,0.0750890488693933,"Right","Peripheral",2,74,59,"N","Y"
"1422","340","RFstair",0.261954703185682,0.0414004330359547,0.129739313189979,"Right","Far",15,76,38,"Y","Y"
"1423","340","LNstair",0.526925578317321,0.0213250121083738,0.0708990967968149,"Left","Near",15,76,38,"Y","Y"
"1424","340","LFstair",0.543923519205542,0.0214699822697618,0.0718116719381899,"Left","Far",15,76,38,"Y","Y"
"1425","340","RPstair",0.493636776733627,0.0221446089472718,0.0737788027678724,"Right","Peripheral",15,76,38,"Y","Y"
"1426","340","RNstair",0.1777209213016,0.0271909579004605,0.0884706500556949,"Right","Near",15,76,38,"Y","Y"
"1427","341","LFstair",0.340540990685701,0.0225587835994547,0.0746632665927367,"Left","Far",4,78,58,"Y","Y"
"1428","341","LPstair",0.403877027161819,0.0218834594686897,0.0730366132473443,"Left","Peripheral",4,78,58,"Y","Y"
"1429","341","LNstair",0.345833102808977,0.0226139460173829,0.0750941767205631,"Left","Near",4,78,58,"Y","Y"
"1430","341","RPstair",0.288291621855077,0.0227616070056634,0.0754703303929382,"Right","Peripheral",4,78,58,"Y","Y"
"1431","341","RNstair",0.22608826500121,0.0254937416140468,0.0838357248451942,"Right","Near",4,78,58,"Y","Y"
"1432","341","RFstair",0.32744322613297,0.0477479490709422,0.139664737268432,"Right","Far",4,78,58,"Y","Y"
"1433","342","LNstair",0.422924763094267,0.0225613035194306,0.0747600000071511,"Left","Near",15,80,49,"Y","Y"
"1434","342","LPstair",0.740645603827567,0.0223719465706232,0.0738053595617532,"Left","Peripheral",15,80,49,"Y","Y"
